training
40.976781113308164
43.03894780993469
42.85984780394271
42.78587692492061
42.81173227874648
42.84936185511415
42.86095631853316
42.891185811013244
42.91248726706214
42.9296542632872
42.952903109832825
42.96989034693511
42.99562586134579
43.01207382107975
43.04574869674636
43.096021331415905
43.140272035472464
43.20660315177662
43.23839055665408
43.2946851219366
43.3233567020193
43.370393672478876
43.43855233986458
43.511834142249384
43.59209659056864
43.679609323506504
43.77925579723171
43.84295044640182
43.90748397147822
43.94733057702678
43.983881598657796
44.0190544670142
44.04149439750734
44.077865660015576
44.115944634190186
44.155611480615974
44.173347714063155
44.20684283060699
44.2228713523878
44.24582060039547
44.2434238120918
44.25471867697286
44.26652285936844
44.264305830187546
44.262148720714244
44.28569716579783
44.28860327161603
44.29672239199473
44.30987476781113
44.319491880879625
44.33216489903529
44.339624902630476
44.34912217628378
44.350020971897656
44.356761939001736
44.357151417101086
44.35882916891366
44.356761939001736
44.353286595961414
44.352657439031695
44.3423512493259
44.332734136257415
44.328419917310804
44.32545389178501
44.32119959254599
44.31385942836599
44.30918569117383
44.304152435736114
44.293127209539215
44.29004134459824
44.28057403079873
44.27937563664689
44.27224519144347
44.26478518784828
44.26310743603571
44.2565761879082
44.25268140691473
44.250853855833185
44.24129666247229
44.24042782671221
44.23821079753131
44.23566420995866
44.22916292168494
44.2338666187309
44.226136976451556
44.224429264785186
44.21942596920127
44.22221223560429
44.21918629037091
44.21487207142429
44.216849421774825
44.211456648091556
44.212984600635146
44.21202588531368
44.21193600575229
44.21178620648331
44.21193600575229
44.20914973934927
44.209119779495474
44.21151656779915
44.20935945832584
44.21091737072323
44.208640421834744
44.212984600635146
44.21001857510935
44.21043801306249
44.21385343639523
44.210977290430826
44.21735873928935
44.21957576847025
44.21783809695009
44.22308107136437
44.21978548744682
44.22194259692013
44.220774162622085
44.22628677572053
44.22586733776739
44.22844388519384
44.2287434837318
44.23416621726886
44.234196177122655
44.23111031218168
44.23922943256037
44.23737192162502
44.2411768230571
44.24096710408053
44.245461082149916
44.24513152375816
44.248666786506085
44.25160285217808
44.25235184852298
44.25597699083229
44.2602912097789
44.25852357840494
44.26457546887171
44.265594103900774
44.27083707831506
44.27023788123914
44.27332374618012
44.280693870213916
44.28255138114926
44.2851578884295
44.28971178620648
44.293516687638565
44.29237821319432
44.29962849781293
44.30286416202289
44.30774761819163
44.31173227874648
44.31643597579244
44.32009107795554
44.3211396728384
44.32563365090778
44.32800047935766
44.333782731140275
44.33546048295284
44.342710767571454
44.34471807777578
44.347893822278145
44.35388579303733
44.35493438792019
44.35993768350411
44.36592965426329
44.370573431601656
44.37309005932051
44.38126909940679
44.38174845706753
44.3878003475343
44.392713763556834
44.40017376715202
44.40334951165438
44.404847504344175
44.408952004314216
44.41919827431242
44.421954580861645
44.42435136916532
44.42977410270238
44.4354365150698
44.43999041284678
44.44559290550662
44.448409131763434
44.45473066091437
44.46174126670262
44.46084247108874
44.468452273952906
44.470639343280006
44.476271795793636
44.47830906585176
44.484510755587515
44.48810593804302
44.49134160225298
44.49628497812931
44.49970040146204
44.50302594523339
44.50865839774702
44.51327221523159
44.51800587213135
44.52067229911918
44.5227095691773
44.52969021511175
44.53184732458506
44.536700820899995
44.5418239558991
44.54565881718497
44.548624842710765
44.554646773323746
44.55734316016538
44.562436335310686
44.56722991191803
44.572412966624725
44.575708550542274
44.57900413445982
44.5828389957457
44.589310324165616
44.59221642998382
44.59569177302415
44.60159386422194
44.602912097788966
44.60617772185272
44.609023907963326
44.612948648810594
44.61798190424831
44.62040865240578
44.62670022170292
44.628977170591405
44.63245251363173
44.636916531847326
44.63835460482953
44.64383725807418
44.64635388579304
44.64940979088022
44.65306489304332
44.6576487506741
44.66019533824675
44.66397027982504
44.66864401701719
44.67277847684103
44.6767331775421
44.67691293666487
44.680687878243155
44.68587093294985
44.68862723949907
44.693241056983645
44.69509856791899
44.698214392713766
44.70222901312241
44.70567439630894
44.70771166636707
44.712565162682004
44.71415303493319
44.71900653124813
44.72394990712446
44.726406615135716
44.730511115105756
44.73437593624543
44.7353346515669
44.74009826832045
44.74357361136077
44.7470489544011
44.751333213493915
44.75387980106657
44.75915273533465
44.76032116963269
44.76442566960273
44.766403019953266
44.770118041823956
44.77503145784649
44.776199892144525
44.77937563664689
44.783809695008685
44.78623644316616
44.790281023428605
44.79288753070885
44.79735154892444
44.79956857810534
44.80361315836779
44.805620468572116
44.81116304152436
44.8137995086584
44.81682545389179
44.819761519563784
44.82125951225358
44.82743124213554
44.82985799029301
44.8328839355264
44.83602972017496
44.839205464677335
44.84211157049553
44.84492779675235
44.84798370183953
44.85169872371023
44.85514410689676
44.85954820540476
44.86161543531668
44.86470130025766
44.86793696446761
44.87114266882378
44.87509736952484
44.87788363592786
44.87998082569357
44.884055365809814
44.88696147162802
44.8907663730601
44.89349271975553
44.89415183653904
44.898765654023606
44.90125232188867
44.904817544490385
44.90844268679969
44.91092935466475
44.91317634369944
44.91814967942956
44.92039666846426
44.923422613697646
44.92680807717658
44.92968422314099
44.93265024866679
44.93564623404638
44.93804302235005
44.942117562466294
44.94475402960033
44.94715081790401
44.95002696386842
44.95305290910181
44.95628857331176
44.95910479956858
44.962220624363354
44.96485709149739
44.969381029420575
44.97330577026784
44.975193241056985
44.97687099286956
44.979537419857394
44.98337228114327
44.98666786506082
44.9889747738031
44.9926897956738
44.99565582119959
44.999670441608245
45.001587872251186
45.00392474084727
45.00775960213314
45.01063574809755
45.01384145245371
45.015459284558695
45.01776619330098
45.02097189765714
45.02366828449877
45.027622985199834
45.02960033555036
45.03271616034514
45.03526274791779
45.03912756905746
45.04242315297501
45.0461980945533
45.04787584636587
45.05254958355803
45.054227335370605
45.05692372221223
45.06018934627599
45.062496255018274
45.065522200251664
45.06758943016358
45.07001617832105
45.07253280603991
45.076337707471986
45.07888429504464
45.08146084247109
45.08379771106717
45.08622445922464
45.08952004314219
45.0931152255977
45.09479297741027
45.09620109053868
45.09910719635688
45.10201330217509
45.10420037150219
45.107675714542516
45.10956318533166
45.11178021451256
45.11432680208521
45.11690334951165
45.119419977230514
45.1209778896279
